ID,Flag_Cliente,Edad,Genero,Flag_Upgrade,MOB,DiasMora_201501,DiasMora_201502,DiasMora_201503,DiasMora_201504,DiasMora_201505,DiasMora_201506,NroPagosMensuales_u6m,FlagRefRCC_u12m,ClasRCC_u12m,NroEntRCC_TC,DeudaTC,LineaTC,NroTransacciones_PagaLaMitad_u12m,NroTransacciones_DispEfectivo_u12m,SaldoTotal_maximo_u12m
5024226,0,25,0,0,18.3,15,46,0,16,0,15,2,1,1,5,126.1,500,0,0,300.53
5024386,1,55,1,0,18.2666666666667,0,0,0,0,0,0,5,1,0,1,465.68,500,0,0,465.68
5024498,1,43,0,0,18.2666666666667,0,0,0,0,0,0,4,1,0,2,352.79,500,0,0,579.36
5024535,1,22,0,0,18.2666666666667,0,0,0,0,16,0,3,1,0,3,739.04,1350,0,6,805.03
5024541,0,32,1,1,18.2666666666667,0,16,0,16,16,15,2,1,1,5,793.82,1000,0,0,1293.4
5024682,1,29,0,0,18.2666666666667,0,0,15,16,47,0,1,1,0,5,328.53,2000,0,2,793.86
5024722,0,22,0,0,18.2666666666667,15,46,15,0,16,46,1,1,3,5,284.4,500,0,2,473.37
5024782,0,61,1,0,18.2666666666667,15,0,0,16,16,15,2,1,1,5,379.43,1200,0,2,531.99
5024790,0,33,0,0,18.2666666666667,5,36,36,36,6,36,1,0,2,5,1783.22,1400,1,0,2947.1
5024877,0,51,1,0,18.2333333333333,15,16,15,46,0,15,1,1,3,5,68.34,500,0,1,536.82
5025143,0,38,1,0,18.2333333333333,74,46,76,0,16,0,0,1,3,5,309.09,500,2,3,559.23
5025197,1,32,1,0,18.2333333333333,0,0,0,0,0,0,5,1,0,1,1265.12,1350,0,0,1389.09
5025200,0,22,0,0,18.2333333333333,0,0,0,0,16,46,2,1,2,4,502.35,500,1,0,676.58
5025310,0,32,0,0,18.2,46,77,15,0,0,15,0,1,1,5,1926.37,2500,0,2,1926.37
5025798,1,20,0,0,18.1333333333333,0,0,0,0,0,0,4,1,0,1,270.85,500,0,0,358.21
5025802,0,30,0,1,18.1333333333333,15,46,76,0,16,0,0,1,4,5,482.77,700,0,0,914.94
5025808,0,47,1,0,18.1333333333333,0,16,15,0,0,15,2,1,1,3,549.17,500,6,3,634.03
5025823,0,41,0,0,18.1333333333333,0,16,0,0,0,0,3,1,0,3,502.61,600,0,0,644.21
5025909,1,28,1,0,18.1333333333333,5,0,0,0,0,0,4,1,0,1,599.96,1000,0,2,1178.83
5025911,0,32,1,0,18.1333333333333,0,16,0,0,0,15,3,1,1,3,908.85,850,1,2,1036.18
5025980,0,25,1,0,18.1,10,41,10,11,42,41,1,1,2,5,243.62,600,0,1,977.66
5026110,0,46,1,0,18.1,0,1,0,1,32,31,2,1,2,5,1042.13,1100,0,7,1227.78
5026126,0,34,0,1,18.1,0,11,10,11,42,10,2,1,1,5,312.38,500,0,1,515.53
5026172,0,36,0,1,18.1,0,0,10,11,0,10,2,1,1,4,353.8,800,0,1,816.95
5026183,1,54,0,1,18.1,0,0,0,0,11,10,4,1,1,1,466.81,400,10,0,467.82
5026297,0,21,0,0,18.1,0,0,0,0,0,0,4,1,1,1,1005.25,1000,1,1,1005.25
5026324,1,29,1,0,18.1,0,0,0,0,0,0,5,1,0,1,607.39,1000,1,4,960.13
5026395,1,38,0,0,18.1,0,0,0,0,0,0,5,1,0,1,1137.69,1600,0,4,1137.69
5026751,0,46,1,0,18.0666666666667,41,0,0,1,1,0,3,1,0,5,501.24,500,1,0,533.73
5026812,1,28,1,0,18.0666666666667,0,0,0,0,0,0,5,1,0,1,722.55,700,0,6,759.12
5026878,0,21,1,0,18.0666666666667,0,0,0,0,11,10,4,1,1,1,939.11,1000,2,1,1180.18
5026917,1,26,0,0,18.0666666666667,0,0,0,0,0,0,5,1,0,1,3112.6,3600,0,9,3521.07
5026995,1,51,0,1,18.0666666666667,0,0,0,0,0,0,6,1,0,1,2053.6,7250,0,7,2612.76
5027034,0,63,1,1,18.0666666666667,0,0,0,0,0,0,5,1,5,1,7012.3,7500,4,0,7664.6
5027198,0,35,0,0,18.0333333333333,5,36,5,6,6,36,1,1,2,5,637.98,700,0,0,701.57
5027251,0,29,0,0,18.0333333333333,10,11,0,11,11,10,2,0,1,5,856.04,900,0,0,1766.11
5027259,1,70,0,0,18.0333333333333,0,0,0,0,0,0,5,1,0,1,524.64,800,4,11,611.99
5027296,0,36,1,0,18.0333333333333,0,11,10,11,11,41,2,1,2,5,87.38,500,0,0,544.98
5027346,0,26,0,0,18.0333333333333,0,0,0,0,11,0,3,1,2,1,868.65,900,9,0,969.8
5027356,0,41,1,0,18.0333333333333,10,11,10,0,11,10,2,1,1,5,125.36,700,0,0,296.39
5027428,0,23,1,0,18.0333333333333,36,6,0,0,6,5,1,1,1,5,496.59,500,0,0,504.84
5027447,0,40,1,0,18.0333333333333,41,11,10,41,0,10,1,1,1,5,633.13,700,0,0,723.45
5027451,0,26,0,0,18.0333333333333,5,6,5,0,0,0,3,1,0,2,446.63,700,6,11,701.55
5027538,0,33,0,0,18.0333333333333,0,0,0,0,0,0,5,1,0,1,148.95,1250,0,9,198.43
5027542,1,28,1,0,18.0333333333333,31,31,31,1,1,0,2,1,0,5,658.88,700,3,0,756.26
5027629,0,34,0,0,18.0333333333333,0,11,0,0,0,0,3,1,4,2,831.4,800,0,0,1116.87
5027633,0,39,0,0,18.0333333333333,0,0,5,0,0,0,4,1,0,1,803.03,1700,0,1,1734.87
5027815,0,21,1,0,18,0,0,10,0,11,10,4,1,0,2,409.86,800,0,0,535.52
5027900,1,31,1,0,18,0,0,0,6,0,0,1,1,0,2,84.49,800,0,0,609.7
5028032,0,30,1,0,18,41,41,41,41,0,0,1,1,1,5,1290.87,3000,1,0,1995.28
5028175,1,45,0,0,18,5,6,5,6,6,0,4,1,0,2,275.45,500,3,1,499.46
5028247,1,25,0,0,18,0,0,0,0,0,0,5,1,0,1,2195.29,2800,0,0,3079.19
5028269,0,58,1,0,18,10,0,0,0,0,0,2,1,0,2,1381.05,700,0,0,1381.05
5028408,0,36,1,0,17.9666666666667,0,6,0,0,6,5,0,0,1,4,427.29,500,2,0,1137.4
5028475,0,28,1,0,17.9666666666667,0,11,10,0,11,41,2,1,0,5,241.16,800,0,0,1245.95
5028512,0,21,0,0,17.9666666666667,64,6,0,6,6,5,1,1,0,5,510.47,500,0,3,535.11
5028570,1,55,0,1,17.9666666666667,0,0,0,0,11,0,4,1,0,1,601.17,600,0,1,601.17
5028633,1,64,0,1,17.9666666666667,0,0,0,0,0,0,6,1,0,1,106.52,400,0,0,253.37
5028651,1,39,0,1,17.9666666666667,0,0,0,0,0,0,3,1,0,2,20.14,1000,0,0,47.6
5028757,0,20,0,0,17.9333333333333,5,6,36,36,6,0,1,0,4,5,1817.19,1100,3,0,2966.97
5028759,0,25,0,0,17.9333333333333,10,41,0,11,11,41,1,1,2,5,1062.81,1400,0,0,1428.22
5028792,0,28,1,0,17.9333333333333,5,6,0,0,6,36,2,1,2,3,752.58,800,2,6,802.48
5028832,0,25,0,0,17.9333333333333,0,6,0,6,0,0,3,1,0,4,241.2,500,0,0,488.05
5028996,0,28,0,0,17.9,36,36,5,0,6,5,1,1,4,5,236.58,700,1,0,780.41
5029038,0,43,1,0,17.9,5,6,5,6,6,5,2,1,0,5,509.22,500,0,1,540.14
5029052,0,25,1,0,17.9,5,0,5,36,0,5,1,1,1,5,506.49,500,0,0,568.44
5029114,1,31,0,0,17.9,0,1,0,0,0,0,6,1,0,1,978.73,1500,0,0,978.73
5029159,0,29,1,0,17.9,0,0,5,6,6,5,2,1,0,4,384.67,1100,0,0,576.18
5029213,0,40,1,0,17.9,0,6,5,0,0,5,3,1,4,2,3103.85,3100,0,9,3340.08
5029217,1,27,1,0,17.9,0,0,0,0,0,0,6,1,0,1,313.73,500,0,10,533.77
5029245,1,61,1,0,17.9,0,0,0,0,0,0,5,1,0,1,119.78,600,0,0,333.09
5029522,0,44,0,0,17.8666666666667,5,0,5,0,6,36,4,1,2,1,644.46,500,9,3,644.46
5029534,0,26,1,0,17.8666666666667,0,1,0,0,1,0,2,1,1,3,828.01,800,0,6,1218.12
5029640,0,40,0,0,17.8666666666667,5,6,36,0,0,5,2,1,0,4,547.86,500,0,0,547.86
5029649,0,39,0,1,17.8666666666667,5,6,36,6,0,5,1,1,4,5,574.52,15000,0,0,3070.23
5029677,0,26,1,0,17.8666666666667,0,6,5,6,6,5,4,1,0,2,767.98,1000,6,1,1222.61
5029733,1,53,1,1,17.8666666666667,0,0,0,0,0,0,5,1,0,1,358.86,700,0,0,838.19
5029745,1,31,1,0,17.8666666666667,5,6,0,6,0,0,1,1,0,3,224.01,600,0,0,589.7
5029778,0,37,1,0,17.8666666666667,64,6,36,0,0,5,0,1,2,5,828.12,800,0,2,933.98
5030046,1,45,1,0,17.8333333333333,0,0,0,1,0,0,5,1,0,1,2792.7,2000,5,4,2792.7
5030162,1,32,0,1,17.8333333333333,0,0,0,0,0,0,5,1,0,1,576.49,1200,0,0,610.43
5030269,0,38,0,0,17.8,5,6,5,36,6,36,1,1,4,5,972.61,1000,0,0,977.77
5030302,0,23,0,0,17.8,0,6,36,0,6,36,1,1,3,5,469.23,800,1,3,665.79
5030326,0,30,1,0,17.8,0,6,5,6,6,5,2,1,0,5,267.93,700,0,0,893.14
5030377,1,30,0,0,17.8,0,0,0,0,0,5,5,1,0,1,273.27,1250,0,0,527.33
5030416,0,22,1,0,17.8,0,6,0,6,6,5,3,1,1,3,487.64,500,0,0,543.34
5030423,0,27,1,0,17.8,5,36,5,6,0,5,2,1,0,5,49.38,800,0,3,971.16
5030555,0,29,0,0,17.8,0,0,0,0,0,5,3,1,0,1,264.03,500,0,0,543.66
5030628,0,27,0,0,17.8,5,0,0,0,6,36,1,1,2,4,314.06,500,0,0,498.46
5030662,0,25,0,0,17.8,36,6,36,0,6,5,1,0,1,5,475.56,500,0,0,586.98
5030735,1,38,1,0,17.8,0,0,0,0,0,0,5,1,0,1,61.81,1900,0,1,2107.42
5030740,0,50,1,0,17.8,0,0,0,6,37,36,2,1,2,3,264.33,1000,0,0,411.22
5030772,0,24,1,0,17.8,5,0,5,0,0,0,3,1,3,4,499.73,500,1,0,540.04
5030831,0,41,0,1,17.7666666666667,0,0,0,1,1,31,4,1,2,1,431.87,500,0,0,564.09
5030868,0,60,1,0,17.7666666666667,0,0,0,1,1,31,6,1,2,1,53.65,1000,0,0,139.68
5030880,1,48,0,1,17.7666666666667,0,0,0,0,0,0,5,1,0,1,10991.1,10400,4,10,11290.8
5030908,1,24,0,0,17.7666666666667,0,0,0,0,1,0,3,1,0,2,267.25,500,0,0,267.25
5030988,0,26,0,0,17.7666666666667,0,31,0,31,62,0,1,1,0,5,125.69,500,0,2,356.2
5031081,1,39,1,0,17.7666666666667,0,0,0,1,1,0,5,1,0,1,394.03,950,0,1,750.77
5031100,0,30,0,0,17.7666666666667,0,0,0,0,1,0,5,1,1,1,116,1200,0,3,636.63
5031187,0,37,1,1,17.7666666666667,5,6,5,6,6,0,2,1,0,5,1004.58,1000,7,1,1005.06
5031188,0,26,1,0,17.7666666666667,0,0,0,26,0,25,2,1,1,4,784.74,900,0,1,920.91
5031310,0,30,0,0,17.7333333333333,0,31,31,1,1,0,1,1,0,5,657.82,850,2,6,888.86
5031340,1,24,1,0,17.7333333333333,0,1,0,1,1,0,5,1,0,1,779.48,1100,1,2,1103.97
5031483,0,38,0,0,17.7333333333333,0,0,0,0,1,31,4,1,1,1,1417,1400,9,1,1535.54
5031612,0,47,0,0,17.7333333333333,0,1,0,0,1,0,2,1,0,3,1296.59,1400,2,6,1389.23
5031734,0,25,0,0,17.7,0,1,0,0,1,31,4,1,2,2,352.25,900,0,5,427.77
5031773,0,25,1,0,17.7,0,0,0,0,0,0,4,1,0,2,466.6,600,7,2,878.25
5031825,0,20,1,0,17.7,0,1,31,0,1,31,3,1,3,3,560.99,500,1,0,591.01
5031857,0,33,1,0,17.7,5,6,0,6,37,36,2,1,3,5,507.85,500,1,0,583.92
5031898,0,47,0,0,17.6666666666667,15,46,0,0,0,15,1,1,1,5,694.4,500,0,0,694.4
5031930,0,28,0,0,17.6666666666667,0,31,0,1,0,0,1,0,3,5,848.26,800,3,3,897.44
5031940,0,22,1,0,17.6666666666667,0,31,0,1,32,31,1,1,2,5,415.37,500,0,0,529.39
5032002,1,30,1,0,17.6666666666667,0,1,0,1,1,0,5,1,4,1,448.72,500,0,0,494.4
5032178,1,34,0,0,17.6666666666667,0,0,0,0,0,0,6,1,0,1,2962.47,3200,12,12,3118.58
5032265,0,30,0,0,17.6333333333333,0,1,0,1,1,0,2,1,3,3,958.27,1050,5,7,1284.82
5032408,0,22,1,0,17.6333333333333,25,0,25,56,26,56,1,1,4,5,352.27,500,0,0,511.49
5032428,0,41,0,0,17.6333333333333,0,1,0,1,0,0,5,1,0,1,564.16,600,3,9,590.01
5032455,0,39,0,0,17.6333333333333,0,0,0,1,0,0,3,1,0,1,1042.89,1050,4,1,1081.28
5032459,0,51,1,1,17.6333333333333,0,0,0,0,1,31,3,1,2,4,447.92,700,0,0,748.82
5032477,1,25,1,0,17.6333333333333,0,0,0,1,0,0,3,1,0,4,680.72,1050,0,1,793.99
5032516,1,43,1,1,17.6333333333333,0,1,0,0,1,0,4,1,4,1,301.82,500,0,1,356.15
5032520,0,27,1,0,17.6333333333333,0,1,31,62,1,31,1,1,2,5,96.2,600,0,0,231.41
5032544,0,22,0,0,17.6333333333333,0,0,0,0,0,0,3,1,1,2,836.62,1000,3,0,1585.83
5032730,0,37,0,1,17.6333333333333,0,31,0,1,32,0,3,1,2,5,498.28,600,1,0,616.9
5032742,1,41,0,0,17.6333333333333,0,0,0,0,0,0,5,1,0,1,58.96,5400,0,1,1109.5
5032960,1,25,1,0,17.6,0,0,0,0,0,0,5,1,0,1,4270.76,2050,0,4,4270.76
5033137,0,47,0,0,17.6,0,21,51,0,0,20,1,1,5,5,138.76,600,1,0,195.57
5033145,0,31,0,0,17.6,0,0,0,0,26,0,4,0,4,2,467.13,500,5,8,549.62
5033149,1,43,1,0,17.6,0,0,0,0,0,0,6,1,1,1,821.5,1000,1,0,1574.6
5033261,1,25,0,1,17.5666666666667,0,0,0,0,0,0,6,1,0,1,259.67,1500,0,2,438.91
5033295,0,21,1,0,17.5666666666667,15,0,15,46,47,15,1,1,1,5,76.85,500,0,0,659.42
5033340,1,43,1,0,17.5666666666667,0,1,0,1,1,0,2,1,0,3,388.31,1250,0,0,479.19
5033545,1,32,1,0,17.5666666666667,0,0,0,0,0,0,5,1,0,1,768.85,1000,0,1,1365.91
5033632,0,49,0,0,17.5666666666667,0,0,0,0,0,25,4,1,0,1,69.97,500,0,1,518.9
5033764,0,34,1,0,17.5333333333333,25,0,25,0,26,0,2,0,3,5,326.45,500,0,0,437.89
5033956,0,31,1,0,17.5333333333333,0,31,0,0,1,31,2,1,0,4,388.36,500,0,0,510.26
5034031,1,42,0,0,17.5333333333333,0,0,0,0,0,0,6,1,5,1,275.04,1000,0,0,321.96
5034202,0,23,0,0,17.5,0,0,0,0,11,0,4,1,0,1,1676.28,2400,0,0,2117.08
5034295,0,28,0,0,17.5,0,0,0,0,0,20,1,1,1,5,459.18,500,0,0,459.18
5034333,0,40,0,0,17.5,0,0,0,21,0,0,4,1,0,2,103.82,3000,0,0,377.86
5034513,1,65,0,0,17.4666666666667,0,0,0,0,0,0,5,1,0,1,555.47,4500,0,1,1824.32
5034546,0,23,0,0,17.4666666666667,0,0,0,21,52,51,1,1,3,4,1172.91,1400,4,3,1796.43
5034567,1,29,0,0,17.4666666666667,25,56,0,0,26,0,1,0,4,5,553.76,1000,0,0,1128.22
5034911,0,22,1,0,17.4333333333333,0,0,0,0,21,51,2,1,2,5,568.05,500,0,0,568.05
5034936,1,33,0,0,17.4333333333333,0,0,0,0,21,20,2,1,1,5,830.81,1500,0,0,1506.25
5034998,0,49,1,0,17.4333333333333,0,0,20,21,21,20,2,1,0,5,759.62,700,0,0,766.61
5035026,0,48,0,1,17.4333333333333,0,0,0,0,0,20,2,1,1,4,505.67,600,0,1,599.77
5035338,1,63,1,1,17.4,0,0,0,0,0,0,4,1,0,1,643.26,1600,0,0,1245.91
5035385,1,31,1,0,17.4,0,0,0,0,0,0,5,1,0,1,436.72,500,0,4,441.13
5035387,0,30,0,0,17.4,0,0,0,0,21,20,2,1,0,3,515.95,500,3,6,517.45
5035527,0,28,1,0,17.4,79,82,0,0,0,0,0,0,1,5,213.24,1000,1,2,954.81
5035541,1,58,0,1,17.4,5,6,5,6,0,0,2,1,0,4,744.18,1000,3,0,1061.62
5035599,0,56,0,0,17.4,0,21,20,0,0,20,2,1,1,3,1238.1,1000,0,2,1238.1
5035659,1,26,0,0,17.4,0,0,0,0,0,0,5,1,0,1,879.5,1250,0,0,879.5
5035863,0,27,0,0,17.3666666666667,0,21,51,0,0,0,1,1,0,5,463.12,700,0,0,692.21
5035882,0,30,1,0,17.3666666666667,51,0,20,21,21,20,2,0,3,5,367.76,500,2,0,540.37
5035990,0,25,0,0,17.3666666666667,51,51,20,0,0,0,1,1,0,5,223.34,1000,1,5,1038.44
5036067,1,31,0,0,17.3666666666667,0,0,0,0,0,0,5,1,4,1,364.32,700,0,4,560.25
5036143,0,46,0,1,17.3666666666667,0,21,0,0,21,20,2,1,0,5,166.66,1200,1,0,485.32
5036151,0,44,0,1,17.3666666666667,20,0,20,51,21,51,1,1,1,5,489.4,500,0,0,553.01
5036181,1,28,1,0,17.3666666666667,0,0,0,0,0,0,2,0,0,4,158.04,1000,0,14,779.98
5036307,1,50,0,0,17.3333333333333,0,0,0,0,0,0,6,1,0,1,720.28,2050,0,0,1555.39
5036346,0,36,0,0,17.3333333333333,0,0,0,0,0,0,5,1,3,1,1070.1,1000,0,12,1070.88
5036359,1,51,0,0,17.3333333333333,0,0,0,0,0,0,5,1,0,1,167.11,600,0,0,442.89
5036435,1,40,1,0,17.3333333333333,0,0,0,0,0,0,6,1,0,1,498.67,3500,0,0,726.52
5036497,1,31,1,0,17.3333333333333,0,0,0,0,0,0,3,1,0,3,768.96,1000,0,0,1086.16
5036619,0,29,0,0,17.3333333333333,20,51,81,0,0,20,0,1,2,5,1406.91,1400,2,1,1844.25
5036702,0,37,0,1,17.3333333333333,0,21,51,0,0,20,1,0,3,5,1280.73,1200,4,0,1419.99
5037033,1,44,1,1,17.3,0,0,20,0,0,0,2,1,0,5,1059.81,1000,0,0,1115.43
5037187,0,24,0,0,17.3,20,0,0,0,0,0,3,1,0,1,436.34,500,7,2,631.06
5037221,0,25,0,0,17.3,90,31,61,31,1,0,0,1,4,5,370.98,500,0,0,570.59
5037239,0,37,0,1,17.3,5,0,5,6,6,5,4,1,1,2,1184.66,1200,8,2,1394.28
5037281,0,44,0,0,17.3,0,0,0,0,0,20,4,1,0,2,80.18,1200,0,0,1002.42
5037409,0,24,0,0,17.3,0,1,0,1,1,0,4,1,0,2,800,1000,0,1,1337.1
5037511,0,26,1,0,17.2666666666667,0,0,0,0,0,0,3,1,0,2,932.55,1250,0,4,1249.53
5037515,0,32,0,0,17.2666666666667,0,0,0,0,0,25,2,1,0,4,1102.06,3500,0,1,1838.2
5037653,0,26,0,0,17.2666666666667,36,36,66,0,6,36,0,1,4,5,513.55,500,0,0,515.93
5037788,1,28,0,1,17.2666666666667,15,16,15,16,0,0,2,1,2,5,7262.24,11000,0,0,7262.24
5037811,1,26,1,0,17.2666666666667,0,0,0,0,0,15,4,1,0,1,251,500,0,0,468.85
5037821,1,29,1,0,17.2666666666667,0,0,0,0,0,0,4,1,0,1,1126.24,1350,1,1,1616.29
5038020,0,24,1,0,17.2333333333333,0,0,0,0,0,0,4,1,4,2,327.1,500,0,0,526.78
5038067,0,29,0,0,17.2333333333333,15,46,76,0,0,15,0,1,4,5,479.14,500,0,0,479.14
5038072,1,35,0,0,17.2333333333333,0,0,0,0,0,0,4,1,0,1,2640.74,6000,0,0,2889.46
5038203,0,24,1,0,17.2,15,0,0,0,0,15,1,1,0,4,350.78,500,0,1,490.53
5038221,0,61,1,0,17.2,31,31,61,0,1,31,1,0,0,5,376.64,900,0,0,893.76
5038333,1,26,1,0,17.2,0,0,0,0,0,0,6,1,0,1,492.6,500,0,0,628.26
5038358,1,36,0,1,17.2,0,0,0,0,0,0,5,1,3,1,1358.85,1500,3,1,1612.97
5038431,0,55,0,0,17.1666666666667,15,16,46,0,0,15,1,1,0,5,91.63,1000,0,0,804.67
5038513,1,25,0,0,17.1666666666667,0,0,0,0,0,15,4,1,1,2,212.46,500,0,1,523.33
5038622,1,40,0,0,17.1666666666667,0,0,0,0,0,5,4,1,0,1,1349.4,1500,3,9,1349.4
5038764,1,44,0,0,17.1666666666667,0,0,0,0,0,0,5,1,0,1,1081.21,1600,0,0,2131.5
5038837,0,25,1,0,17.1333333333333,0,31,0,1,32,31,1,0,0,5,533.95,600,0,0,584.84
5038874,1,22,1,0,17.1333333333333,0,0,0,0,0,0,5,1,0,1,1609.96,1400,4,0,1924.03
5038898,1,28,1,0,17.1333333333333,0,0,0,16,0,15,3,1,1,3,2058.83,2800,0,0,2305.78
5039035,0,49,0,0,17.1333333333333,0,16,15,16,16,15,2,1,1,5,94.42,500,0,0,560.89
5039066,0,36,1,0,17.1333333333333,0,16,0,0,16,0,2,1,4,5,243.42,500,2,10,530.26
5039084,0,23,1,0,17.1333333333333,15,46,15,0,16,15,0,1,1,5,410.09,500,0,0,602.5
5039162,0,26,1,0,17.1333333333333,0,0,15,46,0,15,2,1,1,4,501.92,1000,0,0,601.54
5039243,1,71,1,1,17.1333333333333,0,0,0,0,0,0,4,1,0,1,610.22,900,0,0,867.46
5039293,0,28,0,0,17.1333333333333,0,0,0,0,0,0,6,1,0,1,1042.03,900,4,5,1042.03
5039467,0,25,0,0,17.1,0,0,0,0,11,0,4,1,0,1,272.42,1350,0,0,673.53
5039582,0,21,1,0,17.1,10,11,10,0,0,10,3,1,2,4,708.95,700,3,1,735.53
5039673,1,23,1,0,17.1,0,0,0,0,0,0,6,1,0,1,1160.67,1250,0,1,1160.67
5039699,1,24,1,0,17.1,0,0,0,0,0,0,5,1,0,1,1910.92,1750,1,0,1910.92
5039758,0,27,0,0,17.1,5,6,36,6,6,0,1,1,0,5,324.4,500,3,5,543.53
5039759,0,25,0,0,17.1,0,11,41,72,72,0,1,0,1,5,1796.39,2200,0,1,2510.84
5040056,0,24,0,0,17.0666666666667,0,0,0,11,11,0,1,1,0,4,196.32,1250,0,0,912.14
5040073,0,27,0,0,17.0666666666667,69,0,0,11,42,41,1,1,2,5,880.39,1700,0,0,1099.08
5040079,0,26,1,0,17.0666666666667,25,26,0,0,0,25,2,1,1,5,1008.54,1550,4,2,1515.78
5040180,0,29,1,0,17.0666666666667,10,11,0,0,11,0,3,1,0,2,410.3,500,1,2,517.77
5040183,1,26,0,0,17.0666666666667,0,0,0,0,0,0,4,1,0,1,728.47,1000,1,3,783.18
5040327,0,25,1,0,17.0666666666667,0,11,41,41,42,41,1,1,2,5,885.35,1350,1,2,1744.04
5040449,0,61,0,1,17.0666666666667,0,11,10,0,0,10,3,1,1,3,1037.23,1300,0,1,1404.48
5040579,0,21,0,0,17.0333333333333,69,0,0,0,0,10,1,1,4,5,39.64,2000,0,0,1597.4
5040890,0,20,0,0,17,5,6,5,6,6,5,2,1,0,5,195.05,500,6,4,524.89
5041010,0,31,1,0,17,56,0,0,0,26,25,1,0,1,5,463.96,500,0,0,624.34
5041020,0,26,0,0,17,0,0,10,0,11,10,1,1,1,4,361.88,500,1,0,435.07
5041073,1,47,1,0,16.9666666666667,0,0,0,0,0,0,5,1,0,1,976.14,1000,2,1,976.14
5041091,0,30,0,0,16.9666666666667,0,0,0,0,0,0,5,1,3,1,512.17,500,10,11,527.59
5041117,0,30,0,0,16.9666666666667,0,0,0,11,0,10,3,1,1,3,106.63,1250,0,0,771.1
5041266,0,39,1,1,16.9666666666667,5,36,36,67,0,5,0,1,0,5,387.54,600,0,0,575.72
5041286,1,31,1,0,16.9666666666667,0,0,0,0,0,20,4,1,1,1,1300.14,900,0,17,1300.14
5041375,0,50,0,1,16.9666666666667,0,0,0,11,0,10,4,1,1,1,1376.88,1250,8,4,1439.24
5041470,0,25,0,0,16.9666666666667,0,0,0,0,0,0,4,1,0,1,542,700,0,2,733.36
5041552,1,53,1,0,16.9333333333333,0,0,0,0,0,0,5,1,0,1,829.78,1600,0,1,1246.16
5041573,1,31,1,0,16.9333333333333,0,0,0,0,0,10,6,1,1,1,521.82,700,6,12,686.99
5041589,0,41,0,0,16.9333333333333,36,0,0,6,37,0,1,0,4,5,411.41,800,3,9,935.8
5041616,0,41,0,0,16.9333333333333,5,0,0,0,6,0,3,1,4,3,167.4,600,0,0,633.34
5041638,0,22,0,0,16.9333333333333,5,6,36,36,37,36,2,1,1,5,911.27,1550,3,4,1779.63
5041683,0,25,0,0,16.9333333333333,0,0,0,0,0,25,4,1,1,2,544.03,500,7,2,570.05
5041749,0,28,0,0,16.9333333333333,0,6,0,0,0,5,1,0,1,3,522.45,500,0,0,522.45
5041760,0,34,1,0,16.9333333333333,0,6,5,36,0,0,2,1,0,5,70.43,500,1,0,407.83
5041779,1,43,0,0,16.9333333333333,5,6,5,36,67,5,1,1,1,4,215.2,500,0,2,398
5041847,0,30,0,0,16.9333333333333,5,6,5,0,0,5,2,1,3,4,1584.07,1500,0,2,1641.17
5041884,1,24,1,0,16.9333333333333,5,0,5,6,0,0,3,1,0,3,331.31,600,0,0,612.35
5041935,0,23,0,0,16.9333333333333,0,0,0,0,6,36,4,1,2,1,674.19,700,0,2,678.99
5041976,0,59,1,0,16.9333333333333,5,6,5,6,0,5,2,1,2,4,542.72,800,0,1,542.72
5042079,0,60,0,1,16.9333333333333,0,6,5,6,0,5,2,1,2,5,4905.47,6500,0,6,5627.31
5042255,1,25,0,0,16.9,0,0,0,0,0,0,6,1,0,1,105.87,2550,0,0,475.49
5042430,0,48,0,0,16.9,5,0,5,6,0,5,3,1,0,3,84.33,800,0,2,304.18
5042452,1,69,0,1,16.9,0,0,0,0,0,5,6,1,0,1,372.91,1200,0,13,541.99
5042522,0,37,0,0,16.9,36,36,5,36,37,36,1,1,2,5,648.7,1500,0,0,1822.55
5042534,0,52,1,1,16.9,5,0,5,6,6,36,2,1,0,5,853.87,1500,1,0,1425.77
5042570,0,21,0,0,16.9,0,6,36,0,0,0,2,1,1,3,407.36,900,0,0,478.08
5042639,0,48,1,0,16.9,5,6,5,6,6,5,2,1,3,5,1263.55,1800,0,2,1818.84
5042667,0,40,1,0,16.9,5,6,5,6,6,5,2,1,1,5,27,800,0,0,564.25
5042782,1,32,0,0,16.8666666666667,5,0,5,6,0,5,2,1,0,5,418.51,700,0,0,712.77
5042813,1,23,1,0,16.8666666666667,0,0,5,6,6,5,3,1,0,3,346.09,500,0,0,500.99
5043088,0,31,1,0,16.8666666666667,0,6,36,67,6,36,1,0,2,4,1903.25,1000,1,1,2028.17
5043152,0,29,0,0,16.8666666666667,0,1,0,1,1,0,3,1,2,2,640.18,700,1,8,739.42
5043153,0,49,1,0,16.8333333333333,5,6,5,6,0,5,2,1,0,4,214.21,1200,0,0,959.71
5043155,0,22,1,0,16.8333333333333,0,0,0,0,6,36,4,1,2,1,419.08,800,0,1,499.19
5043228,0,21,1,0,16.8333333333333,36,0,5,6,0,5,2,1,0,5,481.6,600,0,0,1501.08
5043232,0,44,1,0,16.8333333333333,0,0,0,0,0,0,4,1,0,1,420.18,600,1,4,645.09
5043268,0,23,1,0,16.8333333333333,31,31,31,1,0,0,1,1,1,5,138.26,800,0,0,893.62
5043352,0,24,0,0,16.8333333333333,5,6,36,6,0,5,2,1,0,5,503.21,500,0,0,622.18
